File Name,RoundingHeurLevel-0,RootCutLevel-1,StrongBranching-1,StrongBranching-0,RoundingHeurLevel-1,RootCutLevel-0,TreeCutLevel-0,DivingHeurLevel-1,TreeCutLevel-1,SubMipHeurLevel-1,SubMipHeurLevel-0,MipLogLevel-2,DivingHeurLevel-0
load_balancing_1010,3600.02,3600.03,2880.02,3118.56,3390.76,3600.06,3600.03,3600.03,3600.05,3600.03,2400.42,2881.17,3411.5
load_balancing_1011,679.09,3600.02,3600.02,3600.02,3600.02,3600.02,3600.02,3600.03,3600.04,2884.85,3600.02,3600.03,3600.02
load_balancing_1012,3600.02,3600.02,3600.02,3600.02,2929.04,3600.05,3600.03,1095.13,3600.02,1287.2,3600.02,1292.93,1111.99
load_balancing_1013,3600.02,952.98,697.6,832.08,831.54,3600.03,577.8,841.58,1459.3,830.83,968.57,803.86,848.86
load_balancing_1015,1187.46,482.0,452.84,360.83,431.63,3600.03,295.35,429.34,346.89,257.68,430.59,440.38,512.01
load_balancing_1016,1589.29,801.3,953.27,740.08,1031.99,3600.04,902.55,939.24,1113.87,966.78,1010.21,1095.99,925.59
load_balancing_1017,437.31,400.5,237.08,489.63,212.01,3600.06,238.23,226.27,650.51,333.64,343.33,246.27,219.51
load_balancing_1018,408.46,250.56,253.02,336.38,279.26,3600.05,302.79,268.82,518.69,247.5,225.6,271.29,362.11
load_balancing_102,1466.85,372.42,359.09,485.58,378.21,3600.02,364.42,368.97,590.63,371.95,744.43,386.39,360.54
load_balancing_1021,1604.35,1821.72,940.8,1465.01,1098.92,3600.04,1786.35,916.09,2194.07,1382.31,1249.2,1027.03,889.43
load_balancing_1022,3271.01,3600.02,2968.61,3206.65,3107.32,3600.01,3600.02,3600.04,3600.04,3600.02,3296.08,3600.04,3600.02
load_balancing_1023,1099.25,917.16,862.33,925.75,1054.24,3600.04,1231.96,1006.11,1525.58,1029.94,846.85,977.5,1057.91
load_balancing_1024,1437.44,1133.37,982.18,1155.85,1056.86,3600.02,850.32,1107.26,1948.19,1290.45,770.02,1114.3,1235.56
load_balancing_1026,3600.02,3600.04,3600.02,3600.02,3600.03,3600.05,3600.02,3600.02,3600.02,3470.3,2738.27,3253.98,3600.02
load_balancing_1029,758.39,685.23,675.06,3600.05,755.98,3600.02,3600.02,950.39,867.02,640.06,3600.02,3600.02,3600.02
load_balancing_103,657.05,314.18,330.96,482.67,324.64,3600.05,356.42,351.89,386.88,344.42,334.58,352.35,335.97
load_balancing_1031,3600.01,3600.04,3600.06,3600.04,3166.92,3600.06,3600.04,3600.02,3600.04,3600.05,3600.03,3600.04,3600.02
load_balancing_1032,3472.25,3600.04,3543.24,3186.56,3356.68,3600.06,3600.03,3600.03,3600.03,2440.69,3006.1,3284.31,3231.49
load_balancing_1033,802.62,645.65,728.48,647.43,817.3,3600.06,855.43,927.94,756.2,851.02,686.85,814.88,824.99
load_balancing_1034,1258.37,1592.08,1131.12,1116.64,1170.92,3600.06,1835.33,1175.52,2884.88,1081.82,1543.1,1224.14,1170.88
load_balancing_1035,3600.02,806.63,735.54,731.49,671.3,3600.03,828.73,882.07,1477.27,786.69,1351.43,832.44,821.41
load_balancing_1037,3600.01,3520.16,2288.38,2717.18,3194.31,3600.03,3600.03,2980.76,3600.03,2337.47,2621.41,2623.73,2938.47
load_balancing_1038,3600.02,815.15,595.2,741.98,615.34,3600.05,698.01,734.44,819.24,632.98,546.93,678.71,3600.03
load_balancing_1039,3600.02,786.45,993.92,970.35,1128.72,3600.05,1104.13,1095.29,2184.16,982.19,1013.27,1072.54,1158.69
load_balancing_104,3600.03,3600.03,3600.05,3293.84,3557.72,3600.02,3600.04,3600.03,3600.05,3600.02,3600.03,3600.02,3600.03
load_balancing_1042,3600.01,1191.2,1710.42,969.08,2158.77,3600.05,1682.2,1090.62,1578.83,2442.88,1520.45,2642.59,1076.4
load_balancing_1043,412.59,361.46,387.63,370.66,299.69,3600.03,240.82,398.29,1669.13,260.39,357.57,394.86,408.0
load_balancing_1044,1187.51,1307.55,1150.9,1021.35,492.04,3600.06,448.75,1417.36,553.59,3446.69,1240.15,1606.27,983.86
load_balancing_1045,2207.62,666.94,305.41,411.34,550.34,3600.03,448.14,312.85,625.55,446.91,443.77,307.15,1207.27
load_balancing_1047,1340.58,1225.63,1030.51,846.84,1035.53,3600.02,1024.77,1222.03,1601.64,960.62,1003.47,976.13,1137.17
load_balancing_1049,3600.03,3600.02,3579.6,3247.23,3600.01,3600.02,3600.03,3233.27,3600.05,3469.91,3280.61,3509.89,3600.02
load_balancing_1050,1090.91,888.14,1062.75,917.95,933.71,3600.05,1113.38,914.91,1382.96,901.19,967.4,893.04,910.78
load_balancing_1051,1279.16,783.86,1043.22,1037.58,1161.56,3600.05,1057.7,1125.03,1897.32,1042.73,1056.35,1062.48,1102.95
load_balancing_1053,882.89,1122.99,905.04,2001.19,1011.83,3600.06,456.47,1808.43,2757.33,1415.94,466.05,1071.73,1532.41
load_balancing_1054,596.57,535.61,695.08,647.02,702.09,3600.05,651.97,710.69,502.34,572.34,541.51,645.43,632.51
load_balancing_1055,1163.5,725.09,1005.47,981.91,729.28,3600.03,979.64,914.68,1844.02,1044.36,1068.05,956.11,1075.88
load_balancing_1057,3600.03,3600.03,3600.02,3507.58,3600.03,3600.03,3600.02,3600.03,3600.03,3600.03,3600.03,3600.04,3600.03
load_balancing_1058,1305.19,1051.3,800.46,645.4,596.21,3600.04,574.14,694.87,2389.05,652.29,424.85,834.94,709.41
load_balancing_1059,3150.82,3600.03,3600.03,3600.04,3600.03,3600.06,3600.01,3600.03,3600.03,3600.03,3600.03,3600.01,3600.02
load_balancing_106,3600.02,3600.01,3600.02,3600.05,3019.31,3600.05,3600.03,3600.02,3600.04,3600.05,3600.02,3600.02,3600.05
load_balancing_1060,3059.9,3600.02,3600.04,3390.69,3594.88,3600.04,3600.03,3600.03,3600.03,3600.02,3105.13,3600.02,3600.03
load_balancing_1061,991.66,994.08,986.14,1468.31,940.46,3600.04,1047.45,868.25,1231.88,888.48,980.3,917.44,918.49
load_balancing_1062,1752.19,410.86,213.54,389.75,335.66,3600.02,210.84,227.18,392.31,373.71,312.96,218.82,316.86
load_balancing_1063,1185.77,1263.88,1986.82,1076.13,1737.5,3600.06,1821.33,1524.54,2202.18,1091.75,1746.68,1281.96,1068.79
load_balancing_1064,3600.03,3600.03,3600.03,3600.02,3600.02,3600.03,3600.02,251.49,3600.02,3600.04,3600.02,3600.04,3600.02
load_balancing_1066,2253.53,3600.02,2223.6,2396.97,3331.69,3600.02,3600.05,3406.05,3600.02,2849.37,2295.92,3436.31,3424.24
load_balancing_1067,427.6,251.26,226.27,242.23,234.36,3600.02,243.01,226.38,371.46,234.15,288.15,225.26,229.32
load_balancing_1069,2923.05,2349.6,1986.75,2410.59,2660.59,3600.03,2538.8,2281.72,3263.38,2259.59,2487.1,2495.54,2939.68
load_balancing_107,3600.01,3129.62,2645.92,1438.13,1608.9,3600.02,1883.1,1711.97,3233.37,1741.1,1699.97,2717.77,1839.97
load_balancing_1070,2727.92,772.87,844.58,3539.74,3600.02,3600.02,815.2,1456.9,3600.02,835.73,2735.71,3600.02,919.54
load_balancing_1071,457.08,217.9,361.34,270.19,295.12,3600.02,300.58,288.07,369.48,244.97,276.76,220.61,282.54
load_balancing_1072,3600.01,556.49,546.7,504.83,588.44,3600.05,589.0,580.75,605.56,552.68,448.49,543.36,531.4
load_balancing_1073,576.84,269.99,446.15,322.89,251.41,3600.05,380.64,235.75,549.2,224.0,262.49,230.35,329.07
load_balancing_1074,3600.01,3445.3,2240.89,2014.9,2476.98,3600.05,3323.98,2360.12,3547.06,2639.31,2766.37,2291.72,2358.54
load_balancing_1075,3600.01,3600.02,3600.03,3600.03,3600.03,3600.05,3600.03,3187.3,3600.02,3600.03,3600.03,3351.4,3259.07
load_balancing_1076,3429.81,3044.22,2719.45,2263.93,2490.89,3600.04,3045.61,2761.1,3568.49,2371.46,1991.21,2731.4,2545.7
load_balancing_1077,3600.01,3600.03,3600.03,3600.05,3600.01,3600.06,3600.02,3600.02,3600.03,3600.04,3503.76,3600.03,3401.43
load_balancing_1078,3600.01,516.36,758.85,681.95,742.17,3600.02,806.45,879.51,1842.31,618.54,673.7,826.52,785.37
load_balancing_108,838.32,929.73,849.77,922.69,1100.63,3600.05,926.56,902.78,1426.94,1005.33,861.11,886.28,979.39
load_balancing_1080,3600.02,3541.65,3030.22,3244.25,3266.2,3600.02,3600.04,3600.01,3600.03,3195.78,3600.02,3600.03,3428.82
load_balancing_1081,892.07,2381.84,3600.03,3600.02,899.99,3600.02,1635.64,845.48,2596.21,815.22,1528.68,850.01,841.45
load_balancing_1082,937.49,542.42,520.12,621.06,626.62,3600.02,647.73,451.58,688.89,571.33,477.14,454.88,454.11
load_balancing_1084,3600.02,1284.2,1381.18,1098.89,1152.03,3600.03,1611.25,1313.39,3600.03,1285.47,1358.88,1293.18,1316.96
load_balancing_1085,1878.91,2922.29,2507.83,2716.28,2680.14,3600.02,3149.82,2613.13,3600.04,1557.5,2455.15,1525.43,2680.75
load_balancing_1086,2538.02,553.26,510.67,512.24,680.23,3600.04,498.58,543.06,690.8,527.25,1035.15,559.93,543.81
load_balancing_1088,971.73,776.32,911.48,718.44,794.43,3600.05,1060.7,1065.55,3600.01,952.19,803.9,839.47,1059.83
load_balancing_1089,3600.02,3600.02,3600.02,413.26,3600.03,3600.02,1057.67,3600.03,3600.02,3600.02,3600.04,3600.02,3600.02
load_balancing_109,3600.01,1033.91,959.23,836.14,1151.99,3600.03,1098.9,1332.45,1127.92,1102.76,1020.44,1303.34,1392.81
load_balancing_1090,889.3,768.34,674.87,576.87,741.49,3600.05,730.37,689.54,842.12,624.57,3600.03,683.21,683.33
load_balancing_1091,3081.97,3476.09,2758.84,2023.75,2507.63,3600.05,3600.05,3172.39,3600.03,2801.66,2714.06,3460.33,3363.67
load_balancing_1093,3030.02,3600.05,3089.92,2989.04,2927.0,3600.03,3600.02,3600.04,3600.02,3231.3,2481.59,2968.96,3331.4
load_balancing_1094,3040.78,3600.04,3600.03,3162.8,3600.02,3600.02,3600.03,3600.03,3600.03,3403.55,3122.85,3600.02,3600.02
load_balancing_1095,3600.03,3600.02,3600.02,3161.14,3600.03,3600.06,3600.04,3600.02,3600.03,3600.02,3600.03,3600.02,3600.03
load_balancing_1096,491.63,343.43,415.7,380.48,409.57,3600.04,456.39,389.87,428.14,386.83,311.91,409.84,394.97
load_balancing_1097,3600.01,1258.49,983.51,1007.06,1003.17,3600.03,1101.65,914.15,2200.84,995.97,1024.19,1022.14,1091.34
load_balancing_1099,2373.38,1421.28,1511.6,1282.93,1831.96,3600.03,1316.84,1584.84,2963.88,1614.41,1437.34,1552.72,1573.63
load_balancing_11,3600.03,956.1,840.0,1194.47,1261.49,3600.04,1398.87,1405.69,1456.63,1058.18,1207.95,1003.78,1338.87
load_balancing_110,2411.14,422.66,339.36,274.86,472.7,3600.02,285.09,337.06,646.12,328.01,405.85,342.4,330.85
load_balancing_1100,3600.01,1499.53,1508.66,2127.42,1577.0,3600.03,3254.32,1969.74,3600.03,1568.97,3600.02,3600.03,1893.73
load_balancing_1101,3600.01,3600.02,2867.59,3600.03,3600.02,3600.06,3600.02,3405.07,3600.02,3600.03,3583.47,3600.04,3539.03
load_balancing_1103,1604.58,1337.79,2165.93,2035.36,2124.27,3600.03,2924.78,2481.76,2923.29,2101.02,2158.06,2541.46,2393.46
load_balancing_1104,3600.03,3600.03,2452.84,3600.02,3600.03,3600.02,3540.15,3600.04,3600.03,3596.9,3600.03,3600.03,3600.03
load_balancing_1105,353.13,321.76,300.78,303.97,314.55,3600.02,311.26,391.2,259.63,316.23,275.35,323.54,305.57
load_balancing_1106,3600.02,3179.94,3156.76,2931.9,3134.01,3600.05,3600.04,3047.56,3600.02,3047.68,2533.81,2981.56,3157.24
load_balancing_1107,542.53,467.77,436.12,464.58,453.75,3600.03,547.48,466.81,934.08,499.12,453.62,449.14,446.65
load_balancing_1108,3600.02,2518.44,3600.02,2560.38,3007.16,3600.05,3600.03,3069.38,3600.05,3600.03,3600.02,3574.27,3600.02
load_balancing_1109,3600.02,1977.71,2373.22,2517.11,2065.32,3600.03,2685.87,2200.58,3108.62,2652.84,1986.84,2351.45,2165.34
load_balancing_1111,3600.02,3600.04,3600.03,3168.27,3600.02,3600.05,3600.03,3600.04,3600.02,3378.38,3600.04,3600.01,3600.04
load_balancing_1113,1500.94,1250.14,1323.62,1216.13,1394.65,3600.03,1623.71,1399.15,1671.32,1353.85,1255.62,1503.99,1353.64
load_balancing_1114,1252.81,623.64,496.79,389.68,495.24,3600.03,538.37,528.78,544.23,478.22,533.59,551.69,577.3
load_balancing_1115,925.96,788.48,713.13,719.26,816.3,3600.02,901.07,802.89,1122.83,753.51,746.53,792.61,825.69
load_balancing_1116,3600.02,477.83,271.96,410.78,258.19,3600.05,359.97,269.08,417.7,299.36,314.95,296.57,343.48
load_balancing_1117,826.7,2468.29,1937.82,1357.3,2327.22,3600.03,3600.02,2401.67,1951.65,709.04,2791.17,2197.07,2704.67
load_balancing_1118,3600.02,593.82,681.11,582.31,543.59,3600.05,708.97,621.86,727.38,639.4,549.21,682.92,619.58
load_balancing_1119,561.49,744.01,576.88,510.28,592.66,3600.05,610.92,492.28,611.7,582.44,582.48,536.87,523.04
load_balancing_112,2170.44,1430.4,1219.51,1154.43,1086.27,3600.02,1077.07,1202.4,2446.64,1238.83,974.97,1215.89,1221.82
load_balancing_1121,1620.56,2626.36,1592.55,1488.56,1516.49,3600.03,1688.82,1631.51,3542.83,1695.94,1567.75,1551.32,1648.11
load_balancing_1122,3600.02,3298.4,2699.36,2829.24,2898.44,3600.03,3600.02,3068.78,3600.03,2932.9,3230.76,2988.39,3047.13
load_balancing_1124,1849.49,853.48,911.57,717.49,755.27,3600.05,949.27,833.19,1361.66,753.3,731.51,664.5,949.91
load_balancing_1125,3600.03,3600.03,3121.24,2639.84,3375.37,3600.02,3600.02,3540.46,3600.02,3562.09,3264.79,3600.06,3067.93
load_balancing_1127,3600.02,704.92,1017.89,650.85,998.18,3600.03,987.2,1282.48,1903.42,1007.59,652.37,1159.33,1270.78
load_balancing_1129,2950.27,584.66,910.55,835.65,846.53,3600.03,964.88,1047.76,879.59,684.87,825.98,834.7,1001.75
load_balancing_1130,1393.45,827.22,820.99,659.19,832.47,3600.02,742.41,686.49,1357.89,625.5,742.29,652.29,709.87
load_balancing_1131,3560.41,3199.88,2790.2,2423.58,3170.9,3600.05,3600.01,2447.03,3600.03,3600.05,3151.22,2996.14,2917.85
load_balancing_1134,3600.02,3600.04,3528.6,3080.27,3600.02,3600.05,3600.02,3600.02,3600.02,3600.02,3564.43,3600.03,3600.03
load_balancing_1136,3600.02,1989.57,2032.24,2302.69,1926.52,3600.03,2922.1,1822.94,3600.03,2528.02,2516.04,2328.55,1824.63
load_balancing_1138,3600.01,3600.02,3600.03,3254.61,3600.03,3600.04,3600.02,3600.06,3600.04,3600.03,3455.3,3600.03,3600.02
load_balancing_1139,2429.13,1892.69,2378.06,1828.83,3086.04,3600.02,2974.04,2840.82,3069.16,2911.64,1747.53,2719.42,3001.42
load_balancing_114,1060.28,727.61,307.33,388.62,464.73,3600.03,383.79,352.42,746.11,294.39,476.55,352.64,358.29
load_balancing_1141,3600.02,1341.48,2909.94,1310.8,2468.04,3600.02,2564.33,2500.17,2008.11,2305.66,1179.05,2796.81,1656.07
load_balancing_1142,3596.71,3162.06,2952.59,2877.86,3307.24,3600.03,3600.02,3276.44,3600.03,2931.65,3138.08,3513.55,2761.73
load_balancing_1145,686.57,567.04,493.04,467.33,590.75,3600.05,533.19,515.07,557.94,515.11,444.74,490.24,485.96
load_balancing_1146,738.64,1090.67,736.49,674.59,663.11,3600.03,703.26,861.65,956.07,883.84,789.98,763.24,812.02
load_balancing_1147,602.0,1225.39,618.25,508.16,764.56,3600.03,757.58,1632.72,893.57,655.11,501.78,698.21,629.04
load_balancing_1148,3600.02,730.39,699.2,687.87,629.12,3600.05,507.64,500.16,1543.0,553.07,578.29,597.9,542.98
load_balancing_1149,3600.02,991.91,768.53,2173.6,840.25,3600.02,1861.95,963.16,1248.41,2946.46,958.88,1676.74,1019.23
load_balancing_115,2628.57,2314.5,1963.57,1442.5,2110.45,3600.02,2709.01,1658.43,3600.02,2770.33,1834.28,1638.66,1954.19
load_balancing_1150,893.29,499.74,210.09,251.92,191.93,3600.04,162.66,209.45,494.16,170.99,161.5,211.75,215.56
load_balancing_1152,3600.03,3302.74,3600.03,3566.31,3579.72,3600.02,3600.02,3600.02,3600.05,3600.02,3600.02,3600.03,3600.04
load_balancing_1153,1107.64,1329.21,1223.11,932.99,1226.88,3600.03,1188.26,1176.53,1955.43,921.72,1064.47,1228.75,1147.32
load_balancing_1154,3039.73,2191.87,1592.87,2078.57,1637.43,3600.02,3148.2,1712.5,3600.03,2032.91,2195.75,1675.99,1855.16
load_balancing_1156,2530.28,1782.03,1957.02,1925.51,1945.82,3600.05,3047.97,1881.05,3600.02,1955.2,2452.7,1964.63,1749.52
load_balancing_1157,1697.18,2335.36,2047.51,2032.94,1490.52,3600.06,2598.44,1607.58,2688.9,2221.05,1970.26,2257.42,1533.23
load_balancing_1159,931.04,613.36,637.18,1180.07,414.47,3600.03,495.85,572.45,422.48,421.35,835.33,584.01,607.63
load_balancing_116,3600.04,3297.93,3548.83,3233.31,2981.63,3600.02,3600.03,3600.03,3600.05,3309.05,3600.02,3351.53,3376.35
load_balancing_1160,3600.02,2457.47,3171.39,3600.03,2108.81,3600.02,3600.02,3255.67,3270.77,2551.05,2686.75,2770.48,2730.83
load_balancing_1164,3600.03,3061.67,2526.28,2448.81,3092.44,3600.02,3409.06,2495.69,3176.3,2923.68,2045.48,2655.49,3116.11
load_balancing_1165,754.2,448.88,631.8,565.46,651.83,3600.02,667.24,822.94,738.51,628.45,573.83,625.13,667.28
load_balancing_1167,3600.02,1869.8,2081.64,1337.73,2799.4,3600.05,1986.07,2199.39,3600.03,1723.66,2313.32,2280.5,2049.89
load_balancing_1168,708.72,436.76,895.69,563.15,1115.31,3600.02,638.47,526.43,648.07,564.44,706.57,3600.02,510.2
load_balancing_1169,531.9,487.85,475.94,420.27,479.03,3600.02,485.54,485.67,554.34,431.81,435.72,467.5,485.37
load_balancing_117,1099.63,1361.8,1099.09,1189.31,1538.97,3600.04,1168.35,1123.33,1733.87,874.08,907.17,1204.3,1380.56
load_balancing_1171,2258.92,1649.46,1381.97,1899.72,1602.92,3600.02,2045.24,1570.36,1945.62,1514.33,1390.7,1945.96,1545.26
load_balancing_1173,1218.22,395.81,398.74,364.87,411.26,3600.06,381.66,432.12,400.12,400.87,358.25,442.06,420.7
load_balancing_1174,844.86,852.55,858.43,861.71,861.9,3600.04,926.95,838.63,1127.59,929.6,823.13,855.96,853.94
load_balancing_1175,3600.03,3600.04,3600.02,1664.21,2101.75,3600.02,3105.81,2763.19,3600.06,2558.21,2325.03,3055.26,2539.27
load_balancing_1176,1112.97,1142.5,852.01,775.4,977.48,3600.06,1092.18,965.02,1364.48,1066.49,1059.28,953.02,1033.83
load_balancing_1177,1498.67,3600.03,1668.82,3139.14,1537.08,3600.03,1509.98,1293.89,3600.03,1425.55,1994.51,1329.28,1394.8
load_balancing_118,3600.01,320.19,537.37,540.1,576.05,3600.03,544.46,652.57,689.26,599.52,426.24,629.19,616.66
load_balancing_1181,3600.02,1237.06,1432.36,1524.07,1817.56,3600.02,2177.98,1407.02,2571.47,1111.8,1076.77,1412.2,1383.22
load_balancing_1182,1255.77,214.58,220.73,334.31,181.22,3600.03,216.06,225.76,205.95,202.87,200.65,224.46,253.76
load_balancing_1183,1007.91,1130.88,736.49,886.99,897.57,3600.03,1114.84,1709.57,1971.39,1001.07,1115.56,893.83,1092.65
load_balancing_1184,216.26,158.88,148.7,182.15,169.38,3600.06,148.09,151.62,283.15,153.12,223.41,153.52,172.33
load_balancing_1185,3600.01,3600.02,1273.27,3600.02,3600.03,3600.05,3600.04,3600.02,3600.03,1267.55,3600.03,3600.02,3600.02
load_balancing_1186,3345.3,3600.02,2985.92,3158.29,3600.03,3600.05,3600.03,2944.91,3600.04,3600.02,3151.31,2807.6,2826.37
load_balancing_1187,3600.02,3347.18,3315.14,2735.08,3282.6,3600.02,3600.05,3272.36,3600.04,3600.02,2755.63,3439.18,3372.67
load_balancing_1188,769.16,475.78,500.64,402.35,354.9,3600.02,345.86,361.08,616.18,318.23,365.88,362.87,338.84
load_balancing_119,3600.03,3600.03,3600.03,3109.53,2715.81,3600.02,3600.04,3600.03,3600.03,3600.03,3600.04,3600.03,3600.03
load_balancing_1191,1160.31,918.28,659.32,582.35,724.37,3600.05,723.21,734.16,938.85,833.37,612.99,657.1,646.92
load_balancing_1192,941.34,2173.5,891.44,716.58,886.07,3600.02,1030.86,922.14,1825.28,1070.41,1015.81,920.11,922.19
load_balancing_1193,2775.89,2808.29,2129.34,2320.52,2656.67,3600.02,3188.57,2207.72,3376.84,2170.79,2628.2,2049.42,2367.47
load_balancing_1194,3600.02,3600.03,3436.17,3600.04,3600.02,3600.05,3600.02,3600.03,3600.03,3600.03,3600.03,3600.04,3600.02
load_balancing_1195,3600.01,1078.22,1197.07,1395.47,1219.24,3600.02,1011.51,2179.45,1382.84,1078.46,876.29,1562.15,1570.72
load_balancing_1197,584.19,764.07,587.34,546.45,594.94,3600.06,667.9,623.94,1054.84,606.55,536.28,609.56,665.75
load_balancing_1198,1826.11,763.64,614.51,736.73,577.87,3600.04,553.58,669.11,990.93,601.29,689.34,834.25,634.17
load_balancing_1199,295.23,269.97,258.08,360.21,204.24,3600.03,222.22,278.23,280.52,230.0,207.83,254.71,380.01
load_balancing_1200,3193.87,1564.03,1120.83,1023.62,1336.42,3600.04,1862.07,2662.41,1944.02,1122.06,1575.77,1312.42,1269.64
load_balancing_1201,781.66,921.48,842.41,739.67,755.03,3600.04,737.85,852.36,1101.72,734.0,643.98,876.03,865.0
load_balancing_1202,1863.35,809.95,917.22,667.91,1048.49,3600.02,1334.67,775.09,1840.5,706.65,885.66,974.6,784.74
load_balancing_1204,3600.02,3600.03,3600.03,2269.79,3550.7,3600.02,1202.4,3600.03,3600.02,3600.04,3600.02,3600.02,3564.2
load_balancing_1205,950.74,565.12,529.94,508.85,657.11,3600.04,591.21,649.14,738.9,560.2,1050.76,595.64,648.92
load_balancing_1206,2103.26,1427.86,2158.09,1330.67,1356.27,3600.04,2199.35,1443.19,2760.37,2137.17,2223.97,2190.79,2328.63
load_balancing_1207,3600.02,814.84,664.34,699.72,833.3,3600.03,820.32,767.98,926.0,715.26,729.21,718.25,1145.11
load_balancing_1209,422.21,323.14,319.3,326.66,322.52,3600.04,290.94,345.65,426.27,307.48,308.06,330.23,329.22
load_balancing_121,2882.76,2853.41,2251.47,3029.56,2942.61,3600.02,3600.04,3317.95,3600.01,2169.25,2779.42,3022.39,2894.27
load_balancing_1210,814.92,917.34,766.71,687.48,696.46,3600.03,753.49,717.85,908.5,718.04,759.44,698.86,715.65
load_balancing_1212,2234.59,509.64,418.34,472.45,482.46,3600.03,527.6,420.23,483.55,524.96,433.18,446.92,439.78
load_balancing_1214,521.44,234.77,209.74,259.45,216.27,3600.02,206.46,199.02,238.78,196.75,224.8,197.04,211.9
load_balancing_1215,3600.02,703.93,678.21,696.27,767.01,3600.02,908.38,758.43,1035.92,718.42,657.61,930.67,767.74
load_balancing_1216,3600.03,1993.23,1787.0,1800.98,1917.96,3600.03,3600.02,1893.44,3600.03,2845.78,2239.44,2077.93,2139.83
load_balancing_1217,977.36,909.6,605.17,586.39,706.79,3600.03,661.5,678.34,902.73,693.67,725.56,658.07,658.33
load_balancing_1218,3600.02,3600.02,3600.03,3600.03,3600.03,3600.02,3600.06,3284.14,3600.02,3600.03,3600.02,3600.02,3600.03
load_balancing_1219,1688.22,955.89,1148.05,1014.53,1153.43,3600.04,982.86,1170.56,1212.61,1190.95,968.38,1163.37,1156.24
load_balancing_122,2908.88,2628.9,2678.45,1572.23,2566.49,3600.04,3230.86,2870.63,3600.02,2588.37,2192.71,2939.07,2395.97
load_balancing_1220,3600.02,1471.86,2820.05,2263.78,1270.67,3600.06,2586.36,3344.81,3531.6,1411.49,2216.11,2243.53,1554.31
load_balancing_1221,3600.04,1161.85,904.54,890.95,961.35,3600.05,1134.86,1193.2,1904.97,894.87,889.09,985.51,1192.95
load_balancing_1223,3600.05,3600.02,3232.23,3047.18,3600.03,3600.03,3600.02,3173.78,3600.05,3311.53,3322.11,3269.7,3398.73
load_balancing_1224,648.25,855.85,580.04,540.66,622.0,3600.05,643.23,710.1,1086.89,647.33,588.61,607.28,605.38
load_balancing_1225,3600.03,2692.69,2422.94,2553.97,2748.18,3600.03,3470.34,2746.84,3600.05,2621.04,2883.4,2699.26,2855.28
load_balancing_1226,2401.14,2692.79,2202.68,2144.02,2657.33,3600.05,2723.11,2562.34,3007.71,2589.17,2400.39,2518.66,2491.17
load_balancing_1227,2160.28,1951.53,2229.58,1935.09,2552.71,3600.03,3010.06,2858.07,2935.8,3600.02,2361.78,2052.7,2748.85
load_balancing_1230,1196.26,1194.66,1114.65,1181.19,1107.39,3600.05,1214.71,998.25,2726.49,1022.66,1346.47,1013.8,1131.23
load_balancing_1231,311.9,210.63,181.71,1324.77,522.77,3600.02,3600.02,200.02,1070.56,297.31,1030.51,192.27,191.71
load_balancing_1232,3600.02,3600.02,3600.03,3600.03,3408.74,3600.03,3600.02,3600.02,3600.02,3600.05,3600.04,3600.02,3600.03
load_balancing_1233,3600.07,996.08,860.44,868.28,1019.71,3600.02,904.88,950.23,2010.39,1061.82,997.19,1041.96,1685.53
load_balancing_1234,595.77,651.64,507.57,508.37,534.9,3600.03,577.22,528.55,570.57,497.57,495.67,577.65,578.0
load_balancing_1235,2022.14,1124.41,1661.89,1400.87,1835.78,3600.03,2200.54,1886.81,2351.95,1748.49,1489.18,1770.92,1791.69
load_balancing_1236,3600.02,3600.02,3558.62,3370.28,3600.02,3600.06,3600.03,3600.03,3600.03,3600.05,3600.03,3600.05,3600.02
load_balancing_1237,3600.04,1613.95,1485.68,1047.35,3600.02,3600.01,1815.67,3600.03,3600.03,1547.83,1485.85,1719.89,1658.17
load_balancing_1238,3600.02,2158.7,1761.84,1731.1,1915.99,3600.04,2768.43,1897.09,2687.67,1952.31,3600.02,2133.32,1781.99
load_balancing_1239,1713.2,1165.15,1032.72,1537.95,1191.22,3600.04,1801.99,1750.52,1931.84,1712.56,1097.08,1081.86,1681.73
load_balancing_124,3362.56,2993.92,2764.5,2562.25,2586.18,3600.02,3600.02,2563.76,3600.03,2406.56,2722.16,2637.82,2578.76
load_balancing_1240,2776.63,967.09,889.4,1079.58,1307.68,3600.06,888.67,1463.54,1766.92,1068.35,709.34,848.33,943.75
load_balancing_1241,3600.04,3600.03,2871.03,2155.17,2582.55,3600.02,3600.04,2900.23,3600.03,2600.49,2488.2,3116.51,2954.47
load_balancing_1245,3195.88,3600.04,3287.46,3092.18,3209.23,3600.03,3600.02,2821.27,3600.04,3296.99,2959.8,3166.19,3175.4
load_balancing_1246,3423.9,2531.43,2216.07,2065.77,1704.11,3600.02,3211.51,2734.25,3600.02,2371.8,2184.34,1769.63,2794.43
load_balancing_1248,1772.07,1654.52,2582.18,1379.83,1546.77,3600.02,2720.1,1613.97,3377.35,1602.89,1756.38,1824.86,1847.97
load_balancing_1249,1909.85,662.29,628.36,1500.28,771.4,3600.03,762.35,719.98,1015.27,727.89,737.17,861.47,687.86
load_balancing_1251,1764.84,1557.53,1308.25,1530.93,1638.38,3600.05,2727.88,1727.5,3600.06,1634.41,1515.08,1846.64,1629.71
