File Name,MipLogLevel-2,RootCutLevel-0,RoundingHeurLevel-0,DivingHeurLevel-0,StrongBranching-0,SubMipHeurLevel-0,RoundingHeurLevel-1,RootCutLevel-1,TreeCutLevel-1,TreeCutLevel-0,StrongBranching-1,SubMipHeurLevel-1,DivingHeurLevel-1
train_150_8_instance_3492,0.59,0.32,0.7,0.54,0.41,0.55,0.58,0.5,0.57,0.51,0.58,0.53,0.56
train_150_8_instance_3513,0.7,0.35,0.54,0.6,0.71,0.58,0.55,0.56,0.56,0.55,0.72,0.7,0.59
train_150_8_instance_3527,0.38,0.21,0.38,0.35,0.32,0.47,0.38,0.31,0.31,0.49,0.37,0.39,0.36
train_150_8_instance_3578,0.66,0.27,0.59,0.6,0.65,0.59,0.57,0.5,0.52,0.56,0.57,0.58,0.59
train_150_8_instance_3643,0.25,0.15,0.26,0.28,0.24,0.25,0.34,0.31,0.32,0.27,0.29,0.25,0.31
train_150_8_instance_3652,0.71,0.39,0.86,0.8,0.77,0.68,0.67,0.65,0.54,0.64,0.69,0.7,0.67
train_150_8_instance_3654,0.46,0.24,0.59,0.51,0.64,0.56,0.51,0.51,0.37,0.43,0.48,0.56,0.52
train_150_8_instance_3672,0.38,0.2,0.39,0.53,0.32,0.39,0.42,0.32,0.51,0.42,0.41,0.51,0.45
train_150_8_instance_3717,0.38,0.24,0.34,0.38,0.3,0.45,0.35,0.28,0.43,0.35,0.34,0.42,0.4
train_150_8_instance_3763,0.46,0.21,0.46,0.61,0.4,0.45,0.61,0.35,0.37,0.46,0.48,0.47,0.52
train_150_8_instance_3795,0.35,0.16,0.26,0.29,0.2,0.26,0.33,0.3,0.26,0.27,0.27,0.34,0.28
train_150_8_instance_3802,0.93,0.56,0.92,0.92,1.79,1.0,0.96,0.94,0.97,0.76,1.1,1.31,0.94
train_150_8_instance_3803,0.47,0.21,0.55,0.59,0.42,0.49,0.46,0.38,0.46,0.62,0.57,0.46,0.46
train_150_8_instance_3815,0.52,0.26,0.51,0.54,0.58,0.5,0.61,0.49,0.56,0.5,0.52,0.5,0.54
train_150_8_instance_3829,0.39,0.23,0.39,0.51,0.35,0.42,0.4,0.37,0.46,0.44,0.49,0.43,0.39
train_150_8_instance_3887,0.63,0.31,0.59,0.55,0.76,0.61,0.65,0.49,0.53,0.57,0.62,0.61,0.56
train_150_8_instance_3903,0.37,0.17,0.41,0.35,0.29,0.48,0.34,0.33,0.39,0.37,0.45,0.44,0.35
train_150_8_instance_3967,0.37,0.22,0.46,0.37,0.32,0.37,0.37,0.32,0.35,0.37,0.37,0.38,0.42
train_150_8_instance_3973,0.41,0.13,0.38,0.4,0.25,0.32,0.32,0.24,0.24,0.37,0.3,0.35,0.31
train_150_8_instance_453,0.74,0.26,0.72,0.7,0.54,0.56,0.57,0.57,0.61,0.53,0.67,0.56,0.71
train_150_8_instance_455,0.32,0.22,0.32,0.31,0.36,0.33,0.4,0.32,0.38,0.33,0.42,0.32,0.32
train_150_8_instance_509,0.35,0.21,0.36,0.4,0.29,0.35,0.36,0.42,0.38,0.42,0.36,0.36,0.39
train_150_8_instance_528,0.59,0.33,0.55,0.58,0.44,0.56,0.54,0.51,0.64,0.57,0.74,0.73,0.81
train_150_8_instance_530,0.41,0.22,0.51,0.39,0.29,0.4,0.51,0.34,0.43,0.39,0.39,0.4,0.41
train_150_8_instance_541,0.62,0.27,0.52,0.54,0.38,0.69,0.61,0.5,0.5,0.45,0.54,0.69,0.46
train_150_8_instance_554,0.51,0.24,0.57,0.52,0.46,0.53,0.51,0.42,0.46,0.44,0.51,0.51,0.62
train_150_8_instance_679,0.5,0.26,0.4,0.37,0.35,0.38,0.41,0.33,0.48,0.4,0.51,0.48,0.37
train_150_8_instance_680,0.47,0.18,0.43,0.45,0.49,0.42,0.42,0.32,0.52,0.55,0.52,0.44,0.54
train_150_8_instance_681,0.48,0.21,0.49,0.5,0.79,0.49,0.48,0.43,0.56,0.56,0.49,0.48,0.5
train_150_8_instance_692,0.36,0.22,0.36,0.35,0.32,0.35,0.35,0.36,0.39,0.36,0.43,0.36,0.33
train_150_8_instance_697,0.34,0.21,0.36,0.33,0.32,0.46,0.34,0.36,0.47,0.35,0.44,0.36,0.36
train_150_8_instance_700,0.56,0.29,0.63,0.5,0.36,0.63,0.52,0.52,0.47,0.46,0.49,0.59,0.59
train_150_8_instance_705,0.43,0.28,0.43,0.41,0.38,0.47,0.43,0.34,0.46,0.45,0.5,0.43,0.52
train_150_8_instance_757,0.38,0.16,0.47,0.48,0.27,0.38,0.36,0.33,0.35,0.4,0.36,0.39,0.49
train_150_8_instance_799,0.38,0.14,0.35,0.32,0.34,0.31,0.32,0.29,0.41,0.46,0.34,0.43,0.32
train_150_8_instance_816,0.23,0.2,0.23,0.24,0.22,0.29,0.2,0.25,0.32,0.24,0.24,0.28,0.25
train_150_8_instance_820,0.49,0.24,0.48,0.48,0.35,0.59,0.5,0.38,0.38,0.44,0.63,0.5,0.47
train_150_8_instance_833,0.49,0.23,0.6,0.47,0.42,0.47,0.52,0.55,0.47,0.58,0.47,0.45,0.47
train_150_8_instance_88,0.5,0.2,0.48,0.5,0.37,0.47,0.46,0.34,0.37,0.62,0.47,0.55,0.5
train_150_8_instance_894,0.34,0.22,0.31,0.32,0.37,0.3,0.33,0.34,0.44,0.41,0.31,0.37,0.32
train_150_8_instance_946,0.68,0.28,0.53,0.5,0.44,0.65,0.68,0.61,0.59,0.5,0.55,0.66,0.5
train_150_8_instance_996,0.44,0.14,0.37,0.32,0.2,0.4,0.32,0.26,0.3,0.33,0.35,0.32,0.3
train_2400_2_instance_1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_2_instance_2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_2_instance_2648,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
train_2400_2_instance_2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_2_instance_3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_2_instance_684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_2_instance_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_2_instance_994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2400_4_instance_1697,345.68,720.01,325.02,323.61,270.71,462.65,334.05,479.6,423.92,454.77,367.09,359.36,333.44
train_2400_4_instance_1729,48.34,703.58,47.5,46.29,54.73,46.54,47.92,61.88,51.23,52.82,45.86,51.69,46.3
train_2400_4_instance_2076,320.14,720.0,307.25,309.73,283.88,386.02,311.95,313.29,314.63,522.25,327.18,306.28,315.59
train_2400_4_instance_2481,462.58,720.0,456.36,459.07,632.46,492.68,456.43,558.46,635.78,720.0,546.22,530.31,450.37
train_2400_4_instance_3113,305.16,720.0,313.53,319.58,485.1,271.37,306.21,407.69,271.86,324.61,300.56,262.5,312.75
train_2400_4_instance_313,128.7,720.0,126.36,134.47,437.01,133.06,128.45,213.13,172.55,160.52,129.46,131.61,127.25
train_2400_4_instance_3668,680.79,720.01,686.64,596.86,648.03,591.25,680.79,703.4,720.0,720.0,720.0,567.2,636.96
train_2400_4_instance_418,57.18,720.0,56.43,58.62,77.65,66.75,56.35,71.49,51.04,50.23,56.1,67.91,55.7
train_2400_4_instance_969,48.03,452.13,47.45,48.43,55.74,48.02,47.53,41.22,35.9,45.66,48.71,51.92,48.66
train_300_16_instance_1,627.25,720.0,627.24,700.22,720.0,563.11,628.51,720.0,644.0,720.0,554.32,606.51,704.56
train_300_16_instance_1006,484.25,720.0,486.52,437.95,628.36,437.74,477.5,430.79,419.12,570.36,494.94,467.23,400.48
train_300_16_instance_1048,197.73,476.05,196.97,148.9,247.71,169.99,198.1,206.47,161.85,208.43,217.61,218.14,186.3
train_300_16_instance_1076,322.33,627.81,322.07,326.44,388.9,352.29,319.12,293.7,316.79,383.99,316.15,356.71,319.75
train_300_16_instance_1092,302.54,555.18,301.27,279.53,402.46,288.68,300.57,301.7,380.48,516.17,274.86,260.89,282.98
train_300_16_instance_1108,620.6,720.0,634.76,559.38,575.74,616.88,626.11,517.49,557.59,720.0,559.32,622.96,569.94
train_300_16_instance_1113,438.74,720.0,434.97,473.01,640.57,420.62,434.1,556.77,652.66,720.0,474.58,440.41,513.79
train_300_16_instance_1170,365.08,720.0,368.28,396.56,553.77,393.73,372.63,418.45,423.55,674.19,355.69,338.48,389.85
train_300_16_instance_1253,720.0,720.0,720.0,720.0,720.0,720.0,720.0,694.86,720.0,720.0,720.0,720.0,720.0
train_300_16_instance_1259,671.08,720.0,720.0,683.34,720.0,699.53,720.0,608.33,720.0,720.0,663.17,720.0,718.12
train_300_16_instance_1294,461.17,720.0,455.9,464.68,483.51,467.69,450.29,404.01,463.23,599.26,431.35,474.29,481.21
train_300_16_instance_1430,357.04,534.46,357.47,272.44,474.51,360.87,358.49,324.25,323.72,497.48,375.33,324.66,301.16
train_300_16_instance_1453,365.52,720.0,366.18,396.23,619.41,387.19,368.92,447.82,440.66,460.35,345.95,349.83,403.68
train_300_16_instance_1557,339.58,720.0,341.24,396.96,461.28,338.78,336.61,364.39,437.13,493.28,329.72,366.65,333.56
train_300_16_instance_1582,189.3,576.41,185.86,273.12,348.26,180.82,186.09,283.71,217.31,384.76,215.66,183.91,234.79
train_300_16_instance_1665,720.0,720.0,720.0,720.0,674.75,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
train_300_16_instance_1812,118.12,201.24,115.38,120.62,175.17,126.43,117.09,127.34,121.77,132.35,119.64,133.42,126.41
train_300_16_instance_1820,325.41,560.25,320.88,317.91,397.23,321.54,322.75,332.93,347.97,422.3,303.83,328.72,332.67
train_300_16_instance_1839,176.93,358.09,171.42,205.04,183.16,159.63,173.94,154.56,170.64,181.94,180.51,166.32,209.79
train_300_16_instance_196,238.81,514.56,235.61,295.61,295.81,340.8,232.89,233.56,359.34,279.76,246.12,267.1,233.61
train_300_16_instance_2017,244.14,547.81,243.93,209.54,295.57,238.59,243.19,233.87,304.79,361.75,241.07,349.89,209.82
train_300_16_instance_2019,307.98,584.69,303.25,361.53,393.89,300.99,306.24,293.27,339.39,402.64,327.91,335.99,329.7
train_300_16_instance_21,424.61,720.0,423.43,462.92,469.74,410.44,409.97,450.18,429.52,514.81,437.94,504.77,500.4
train_300_16_instance_2146,541.05,720.0,531.51,570.81,646.76,507.79,560.51,486.27,588.91,719.89,488.02,507.74,538.75
train_300_16_instance_2254,482.84,720.0,483.42,491.74,720.0,478.83,486.56,440.36,479.22,655.98,559.16,622.42,546.0
train_300_16_instance_2348,75.55,141.83,75.33,68.61,74.4,88.78,75.28,79.3,73.69,80.73,65.62,73.49,63.47
train_300_16_instance_2410,113.16,173.9,111.79,130.62,158.09,113.11,111.67,98.67,99.14,109.63,104.07,110.71,118.14
train_300_16_instance_2511,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,545.98,717.55,720.0
train_300_16_instance_2673,503.17,720.0,507.25,437.96,533.71,472.85,506.25,502.59,524.26,720.0,489.23,464.81,428.81
train_300_16_instance_2703,720.0,720.0,720.0,720.0,720.0,720.0,720.0,628.8,720.0,720.0,720.0,703.39,720.0
train_300_16_instance_2718,435.29,720.0,432.56,503.34,561.82,380.55,434.04,417.73,479.32,579.35,447.76,437.25,436.23
train_300_16_instance_2764,351.77,708.56,348.03,308.88,525.11,436.88,357.41,381.27,296.48,461.67,338.66,358.93,330.3
train_300_16_instance_2772,387.61,720.0,385.62,359.95,538.67,424.05,385.95,454.15,455.09,639.32,401.66,424.65,374.65
train_300_16_instance_2776,619.64,720.0,611.48,568.13,720.0,634.04,625.66,475.15,572.23,720.0,610.33,619.4,551.64
train_300_16_instance_2850,212.38,367.98,206.6,181.75,225.12,171.72,207.94,204.65,198.05,295.93,175.99,174.52,180.59
train_300_16_instance_2924,222.82,496.84,240.25,215.42,307.28,212.07,244.8,205.57,294.95,351.23,234.18,227.39,216.7
train_300_16_instance_2959,336.17,711.66,332.64,397.76,564.33,320.77,336.59,446.51,365.76,466.29,403.64,351.5,369.16
train_300_16_instance_2963,659.5,720.0,656.51,719.08,720.0,691.91,660.08,682.67,720.0,720.0,632.7,689.84,720.0
train_300_16_instance_2966,400.87,720.0,393.45,340.45,517.03,356.13,399.38,388.09,379.77,475.14,407.37,391.31,352.69
train_300_16_instance_2983,298.14,494.49,287.98,300.41,328.76,338.8,286.77,330.35,272.32,425.59,301.0,278.23,270.82
train_300_16_instance_2992,432.44,720.0,424.7,481.13,486.21,469.8,439.54,386.49,448.63,535.1,390.99,440.63,442.87
train_300_16_instance_3023,720.0,720.0,720.0,720.0,720.0,683.46,720.0,720.0,720.0,720.0,720.0,653.89,720.0
train_300_16_instance_3036,720.0,720.0,720.0,713.73,720.0,683.23,720.0,720.0,720.0,720.0,664.37,708.26,715.58
train_300_16_instance_3154,312.43,565.72,305.03,347.57,339.89,414.12,304.65,376.29,346.51,353.29,287.78,283.79,361.66
train_300_16_instance_3203,720.0,720.0,720.0,720.0,720.0,720.0,720.0,710.05,720.0,720.0,720.0,720.0,720.0
train_300_16_instance_3204,690.29,720.0,694.7,701.68,720.0,699.78,689.4,703.97,720.0,720.0,720.0,720.0,720.0
train_300_16_instance_3288,112.46,206.18,112.82,119.75,162.12,122.53,116.28,132.43,84.84,118.7,119.82,122.38,125.58
train_300_16_instance_3324,305.33,567.23,302.41,348.58,497.16,350.26,308.7,375.84,275.7,525.94,340.15,321.85,354.1
train_300_16_instance_3344,394.45,720.0,385.65,471.85,578.16,438.27,391.13,504.65,384.34,505.44,476.43,425.33,432.49
train_300_16_instance_3471,362.99,720.0,358.64,348.16,499.47,396.29,359.91,402.54,385.98,428.57,385.56,544.93,370.62
train_300_16_instance_3483,646.47,720.0,638.47,603.03,603.37,685.83,641.7,707.77,603.08,720.0,553.28,660.86,565.87
train_300_16_instance_3585,203.9,638.81,201.58,248.39,251.12,243.79,202.81,266.19,317.59,354.9,198.1,253.08,273.37
train_300_16_instance_3612,313.01,562.05,311.35,316.42,372.51,317.73,312.95,285.5,292.55,449.74,276.28,329.46,359.22
train_300_16_instance_3690,245.33,432.64,237.1,224.1,251.47,222.09,238.48,202.14,198.05,240.05,231.97,222.37,201.74
train_300_16_instance_3704,133.36,220.13,131.61,118.56,173.66,119.98,130.33,135.05,101.02,146.9,118.29,144.06,108.05
train_300_16_instance_3748,282.8,606.54,279.39,323.65,367.05,292.84,279.04,327.92,269.98,392.72,281.55,295.26,360.99
train_300_16_instance_3817,239.4,484.33,235.47,249.53,216.67,227.28,237.68,292.73,265.22,307.53,216.92,219.22,204.05
train_300_16_instance_3833,162.71,329.04,160.62,200.78,287.76,203.97,161.97,210.69,183.28,193.54,173.71,196.98,209.05
train_300_16_instance_3903,459.93,720.0,458.13,459.97,482.57,492.03,456.87,356.02,424.35,490.38,485.1,414.7,423.52
train_300_16_instance_3929,418.74,720.0,413.69,426.54,363.38,355.71,411.31,280.41,327.19,541.89,408.2,380.87,416.03
train_300_16_instance_430,421.15,720.0,425.83,542.21,487.49,405.06,424.35,391.75,515.17,720.0,379.28,475.1,388.63
train_300_16_instance_490,185.59,362.8,183.96,151.31,223.17,144.09,184.36,184.41,144.7,183.47,173.62,144.9,149.99
train_300_16_instance_498,230.6,427.61,228.5,185.67,200.37,241.3,230.93,233.74,190.2,300.36,236.8,240.64,185.48
train_300_16_instance_560,683.69,720.0,675.89,654.28,720.0,665.05,672.2,602.08,720.0,720.0,693.26,652.2,720.0
train_300_16_instance_562,720.0,720.0,720.0,720.0,720.0,720.0,720.0,693.99,720.0,720.0,720.0,720.0,720.0
train_300_16_instance_63,483.87,720.0,479.34,472.56,491.0,411.46,476.1,357.76,476.92,587.25,532.46,459.2,453.97
train_300_16_instance_672,701.36,720.0,708.43,720.0,720.0,617.42,709.32,720.0,593.47,720.0,686.18,639.64,718.92
train_300_16_instance_680,353.95,720.0,346.77,364.13,379.52,353.37,347.94,368.38,310.07,347.79,254.79,356.04,294.97
train_300_16_instance_729,297.18,573.53,295.28,296.23,308.0,275.89,294.93,313.79,310.26,379.87,343.25,280.61,302.54
train_300_16_instance_771,567.24,720.0,580.18,576.3,634.0,566.9,560.42,621.91,604.79,699.41,561.6,542.39,598.49
train_300_16_instance_814,261.61,523.21,260.98,273.72,367.69,236.41,258.64,298.88,258.82,352.85,239.31,258.99,275.93
train_300_16_instance_87,206.96,304.53,207.12,189.67,223.1,179.56,208.27,185.0,166.06,238.79,208.82,182.74,191.05
train_300_16_instance_871,208.9,420.26,221.14,192.12,263.69,219.08,219.84,258.85,208.79,265.53,227.28,227.96,230.84
train_300_16_instance_931,335.61,669.07,336.61,330.65,409.89,327.03,328.18,308.99,341.64,452.46,316.22,301.8,316.89
train_300_16_instance_940,288.37,604.41,282.49,370.37,477.65,288.4,285.16,354.12,316.77,360.65,267.4,282.81,328.24
train_300_16_instance_973,436.22,602.52,439.79,285.1,320.03,474.52,439.43,343.64,483.31,399.39,416.52,446.51,268.37
train_300_2_instance_1011,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
train_300_2_instance_1019,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
train_300_2_instance_1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_300_2_instance_1801,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
train_300_2_instance_2391,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
train_300_2_instance_2677,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
train_300_2_instance_2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_300_2_instance_2998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
train_300_2_instance_3681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_300_2_instance_768,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01
train_300_32_instance_1152,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,701.92,720.0,720.0,720.0,720.0
train_300_32_instance_1404,720.0,720.0,720.0,720.0,720.0,720.0,720.0,710.02,698.5,720.0,720.0,720.0,720.0
train_300_32_instance_1844,715.15,720.0,705.43,720.0,720.0,720.0,709.83,720.0,624.9,720.0,720.0,720.0,718.33
train_300_32_instance_634,659.74,720.0,641.9,623.72,616.66,720.0,654.53,582.56,584.76,555.66,685.65,560.16,720.0
train_300_4_instance_1049,0.28,0.19,0.23,0.23,0.24,0.18,0.24,0.21,0.26,0.28,0.3,0.19,0.21
train_300_4_instance_106,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.06,0.05
train_300_4_instance_1172,0.6,0.33,0.47,0.46,0.43,0.42,0.49,0.45,0.5,0.47,0.47,0.43,0.48
train_300_4_instance_1191,0.06,0.05,0.05,0.05,0.05,0.05,0.07,0.05,0.06,0.05,0.05,0.05,0.05
train_300_4_instance_1193,0.14,0.21,0.12,0.15,0.15,0.14,0.16,0.15,0.15,0.14,0.15,0.15,0.15
train_300_4_instance_1210,0.21,0.12,0.2,0.21,0.17,0.23,0.21,0.16,0.16,0.2,0.21,0.18,0.23
train_300_4_instance_1256,0.34,0.33,0.33,0.4,0.36,0.32,0.34,0.27,0.35,0.46,0.35,0.4,0.35
train_300_4_instance_1267,0.18,0.21,0.19,0.18,0.19,0.18,0.19,0.21,0.21,0.21,0.19,0.19,0.19
train_300_4_instance_1311,0.2,0.15,0.17,0.18,0.17,0.18,0.18,0.17,0.18,0.17,0.2,0.19,0.19
train_300_4_instance_1372,0.19,0.14,0.17,0.17,0.2,0.13,0.17,0.17,0.17,0.17,0.19,0.13,0.2
train_300_4_instance_1443,0.22,0.26,0.24,0.23,0.21,0.21,0.24,0.27,0.48,0.22,0.23,0.23,0.26
train_300_4_instance_1453,0.2,0.13,0.2,0.15,0.15,0.15,0.17,0.17,0.18,0.17,0.17,0.17,0.17
train_300_4_instance_1523,0.28,0.24,0.29,0.28,0.26,0.28,0.28,0.27,0.26,0.34,0.28,0.27,0.27
train_300_4_instance_1574,0.11,0.11,0.12,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.11,0.12,0.11
train_300_4_instance_1634,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.13,0.1,0.11
train_300_4_instance_1647,0.28,0.17,0.28,0.29,0.29,0.3,0.4,0.28,0.36,0.41,0.3,0.3,0.31
train_300_4_instance_1675,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.2,0.18,0.16,0.15,0.2,0.16
train_300_4_instance_1698,0.15,0.16,0.16,0.17,0.15,0.11,0.15,0.16,0.14,0.16,0.15,0.09,0.15
train_300_4_instance_1704,0.1,0.11,0.11,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.1
train_300_4_instance_1739,0.26,0.2,0.25,0.3,0.24,0.26,0.31,0.21,0.33,0.24,0.26,0.24,0.26
train_300_4_instance_1750,0.19,0.18,0.16,0.16,0.16,0.09,0.16,0.18,0.15,0.19,0.17,0.1,0.16
train_300_4_instance_1803,0.1,0.11,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.1,0.1,0.11,0.09
train_300_4_instance_1821,0.14,0.14,0.16,0.15,0.14,0.1,0.14,0.16,0.17,0.13,0.14,0.1,0.14
train_300_4_instance_1846,0.15,0.13,0.14,0.14,0.13,0.14,0.15,0.13,0.14,0.17,0.16,0.14,0.14
train_300_4_instance_185,0.33,0.24,0.32,0.33,0.29,0.3,0.32,0.23,0.35,0.32,0.35,0.38,0.35
train_300_4_instance_1883,0.13,0.12,0.13,0.13,0.15,0.13,0.12,0.12,0.12,0.12,0.14,0.13,0.12
train_300_4_instance_1907,0.16,0.14,0.15,0.15,0.12,0.14,0.14,0.17,0.14,0.14,0.16,0.15,0.14
train_300_4_instance_195,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04
train_300_4_instance_199,0.21,0.2,0.21,0.23,0.18,0.19,0.19,0.22,0.18,0.2,0.19,0.2,0.2
train_300_4_instance_1994,0.14,0.17,0.16,0.17,0.17,0.15,0.18,0.15,0.18,0.14,0.15,0.16,0.18
train_300_4_instance_2008,0.09,0.11,0.1,0.1,0.1,0.08,0.1,0.1,0.1,0.1,0.1,0.1,0.1
train_300_4_instance_2154,0.28,0.19,0.3,0.28,0.27,0.25,0.3,0.23,0.27,0.29,0.28,0.25,0.38
train_300_4_instance_2193,0.15,0.17,0.14,0.13,0.15,0.12,0.14,0.14,0.14,0.16,0.14,0.16,0.14
train_300_4_instance_2247,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.13,0.12,0.1,0.11,0.11,0.1
train_300_4_instance_2269,0.19,0.15,0.22,0.19,0.18,0.2,0.19,0.18,0.21,0.19,0.18,0.19,0.16
train_300_4_instance_2340,0.17,0.12,0.17,0.14,0.14,0.16,0.15,0.14,0.14,0.14,0.14,0.21,0.14
train_300_4_instance_2422,0.21,0.17,0.21,0.23,0.21,0.16,0.24,0.22,0.28,0.21,0.21,0.24,0.27
train_300_4_instance_2495,0.58,0.4,0.5,0.55,0.51,0.57,0.53,0.5,0.49,0.55,0.49,0.55,0.56
train_300_4_instance_2538,0.18,0.15,0.16,0.14,0.18,0.1,0.17,0.16,0.17,0.15,0.15,0.12,0.16
train_300_4_instance_2545,0.29,0.19,0.3,0.32,0.28,0.29,0.31,0.24,0.36,0.29,0.29,0.29,0.31
train_300_4_instance_2596,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.08,0.11,0.09,0.11,0.11
train_300_4_instance_266,0.16,0.2,0.17,0.17,0.18,0.15,0.17,0.18,0.18,0.17,0.2,0.19,0.16
train_300_4_instance_2735,0.13,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.12,0.12,0.11,0.13,0.13
train_300_4_instance_2788,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.05
train_300_4_instance_2908,0.15,0.11,0.13,0.13,0.12,0.12,0.13,0.13,0.14,0.13,0.14,0.13,0.12
train_300_4_instance_2924,0.09,0.11,0.11,0.11,0.11,0.05,0.14,0.11,0.12,0.12,0.09,0.05,0.12
train_300_4_instance_3014,0.42,0.25,0.4,0.42,0.39,0.41,0.4,0.35,0.37,0.48,0.4,0.45,0.41
train_300_4_instance_3029,0.1,0.11,0.13,0.13,0.14,0.1,0.13,0.12,0.13,0.12,0.12,0.12,0.12
train_300_4_instance_3056,0.36,0.19,0.35,0.36,0.32,0.39,0.36,0.42,0.43,0.36,0.33,0.65,0.54
train_300_4_instance_306,0.46,0.29,0.49,0.46,0.42,0.47,0.53,0.42,0.45,0.46,0.46,0.44,0.48
train_300_4_instance_3062,0.2,0.16,0.24,0.19,0.2,0.19,0.19,0.19,0.24,0.2,0.2,0.19,0.2
train_300_4_instance_3134,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.04,0.05,0.05,0.05
train_300_4_instance_3151,0.13,0.12,0.16,0.13,0.14,0.12,0.13,0.12,0.14,0.13,0.13,0.12,0.15
train_300_4_instance_3204,0.13,0.11,0.11,0.11,0.11,0.05,0.11,0.12,0.12,0.1,0.11,0.06,0.12
train_300_4_instance_3262,0.45,0.19,0.56,0.66,0.53,0.42,0.44,0.26,0.47,0.57,0.44,0.44,0.6
train_300_4_instance_3298,0.39,0.2,0.38,0.43,0.44,0.37,0.56,0.36,0.51,0.39,0.39,0.44,0.47
train_300_4_instance_330,0.35,0.26,0.31,0.31,0.31,0.31,0.32,0.25,0.27,0.32,0.33,0.3,0.32
train_300_4_instance_3339,0.18,0.18,0.2,0.16,0.15,0.16,0.14,0.16,0.17,0.16,0.16,0.15,0.16
train_300_4_instance_3459,0.13,0.12,0.14,0.14,0.13,0.13,0.15,0.12,0.13,0.13,0.13,0.14,0.13
train_300_4_instance_3527,0.35,0.18,0.34,0.34,0.3,0.34,0.33,0.37,0.32,0.33,0.34,0.35,0.32
train_300_4_instance_3559,0.12,0.11,0.12,0.12,0.13,0.1,0.11,0.12,0.12,0.11,0.12,0.12,0.11
train_300_4_instance_3562,0.21,0.17,0.21,0.23,0.21,0.19,0.21,0.21,0.23,0.23,0.22,0.19,0.25
train_300_4_instance_3572,0.15,0.14,0.15,0.14,0.16,0.11,0.16,0.14,0.14,0.18,0.15,0.12,0.17
train_300_4_instance_3604,0.26,0.17,0.27,0.34,0.24,0.28,0.28,0.27,0.24,0.29,0.28,0.26,0.34
train_300_4_instance_364,0.23,0.15,0.23,0.22,0.19,0.23,0.23,0.22,0.29,0.23,0.27,0.23,0.23
train_300_4_instance_3646,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05
train_300_4_instance_3722,0.07,0.07,0.07,0.09,0.07,0.09,0.07,0.07,0.07,0.07,0.07,0.11,0.08
train_300_4_instance_3749,0.17,0.16,0.23,0.18,0.18,0.18,0.2,0.18,0.17,0.18,0.18,0.19,0.24
