File Name,MipLogLevel-2,SubMipHeurLevel-0,SubMipHeurLevel-1,RootCutLevel-0
valid_1600r_1600c_0.05d_instance_90,34.1,27.4,33.23,33.32
valid_1600r_1600c_0.05d_instance_94,8.04,4.28,9.38,8.98
valid_1600r_400c_0.01d_instance_135,0.07,0.07,0.07,0.08
valid_1600r_400c_0.01d_instance_188,0.05,0.06,0.06,0.06
valid_1600r_400c_0.01d_instance_194,0.07,0.07,0.07,0.06
valid_1600r_400c_0.01d_instance_305,0.05,0.07,0.07,0.06
valid_1600r_400c_0.01d_instance_355,0.06,0.06,0.06,0.06
valid_1600r_400c_0.01d_instance_368,0.06,0.05,0.05,0.05
valid_1600r_400c_0.01d_instance_394,0.06,0.06,0.05,0.06
valid_1600r_400c_0.01d_instance_398,0.06,0.06,0.05,0.06
valid_1600r_400c_0.01d_instance_408,0.07,0.06,0.06,0.06
valid_1600r_400c_0.01d_instance_410,0.06,0.06,0.06,0.06
valid_1600r_400c_0.01d_instance_458,0.06,0.06,0.06,0.06
valid_1600r_400c_0.01d_instance_463,0.05,0.07,0.07,0.06
valid_1600r_400c_0.01d_instance_496,0.04,0.05,0.05,0.05
valid_1600r_400c_0.01d_instance_76,0.07,0.07,0.06,0.07
valid_1600r_400c_0.05d_instance_209,7.48,3.77,6.27,6.93
valid_1600r_400c_0.05d_instance_21,14.53,11.14,16.69,15.4
valid_1600r_400c_0.05d_instance_223,29.81,18.54,23.95,28.34
valid_1600r_400c_0.05d_instance_240,42.02,30.77,35.64,40.12
valid_1600r_400c_0.05d_instance_300,18.09,6.77,9.64,13.15
valid_1600r_400c_0.05d_instance_315,3.2,1.47,2.08,2.68
valid_1600r_400c_0.05d_instance_406,126.05,104.54,121.61,124.88
valid_1600r_400c_0.05d_instance_425,7.97,4.0,7.13,8.25
valid_1600r_400c_0.05d_instance_439,47.04,33.77,41.26,39.9
valid_1600r_400c_0.05d_instance_457,80.97,64.75,75.01,75.37
valid_1600r_400c_0.25d_instance_126,1.49,0.64,1.2,1.26
valid_1600r_400c_0.25d_instance_129,2.32,0.84,1.8,2.24
valid_1600r_400c_0.25d_instance_138,2.0,0.78,1.4,1.85
valid_1600r_400c_0.25d_instance_290,1.6,0.64,1.22,1.28
valid_1600r_400c_0.25d_instance_341,3.11,1.26,2.25,3.07
valid_1600r_400c_0.25d_instance_342,1.4,0.69,1.21,1.2
valid_1600r_400c_0.25d_instance_37,2.68,0.92,1.98,2.56
valid_1600r_400c_0.25d_instance_390,1.76,0.78,1.37,1.64
valid_1600r_400c_0.25d_instance_425,0.91,0.55,0.74,0.86
valid_1600r_400c_0.25d_instance_466,1.95,0.9,1.81,1.95
valid_1600r_400c_0.25d_instance_497,2.99,0.97,1.91,2.97
valid_1600r_400c_0.25d_instance_54,1.78,0.7,1.5,1.79
valid_1600r_400c_0.25d_instance_62,16.62,10.15,13.36,16.39
valid_1600r_800c_0.01d_instance_1,46.68,32.43,40.45,40.83
valid_1600r_800c_0.01d_instance_129,80.52,60.19,65.53,83.31
valid_1600r_800c_0.01d_instance_213,39.21,14.63,17.83,21.52
valid_1600r_800c_0.01d_instance_239,98.93,73.21,84.56,81.33
valid_1600r_800c_0.01d_instance_253,147.61,166.93,132.96,129.46
valid_1600r_800c_0.01d_instance_267,25.39,9.38,12.68,19.84
valid_1600r_800c_0.01d_instance_268,60.77,44.49,53.99,46.86
valid_1600r_800c_0.01d_instance_297,20.33,13.24,15.07,16.87
valid_1600r_800c_0.01d_instance_314,165.14,134.05,180.0,180.0
valid_1600r_800c_0.01d_instance_316,15.37,7.52,10.51,14.6
valid_1600r_800c_0.01d_instance_333,180.0,180.0,180.0,180.0
valid_1600r_800c_0.01d_instance_367,78.88,63.98,83.88,79.54
valid_1600r_800c_0.01d_instance_387,67.47,39.93,50.96,50.48
valid_1600r_800c_0.01d_instance_453,91.31,73.56,82.85,71.82
valid_1600r_800c_0.01d_instance_473,21.58,12.07,17.75,20.6
valid_1600r_800c_0.05d_instance_1,45.13,37.7,43.05,45.99
valid_1600r_800c_0.05d_instance_129,31.65,27.45,32.56,31.13
valid_1600r_800c_0.05d_instance_134,44.4,32.4,37.5,43.65
valid_1600r_800c_0.05d_instance_168,75.36,64.96,72.61,74.93
valid_1600r_800c_0.05d_instance_169,3.68,1.93,4.29,4.21
valid_1600r_800c_0.05d_instance_195,22.07,18.52,24.57,22.16
valid_1600r_800c_0.05d_instance_229,10.92,6.14,8.71,20.13
valid_1600r_800c_0.05d_instance_458,15.13,8.33,13.24,14.43
valid_1600r_800c_0.05d_instance_48,180.0,180.0,180.0,180.0
valid_1600r_800c_0.05d_instance_65,52.06,36.97,46.44,50.54
valid_1600r_800c_0.05d_instance_99,22.51,12.59,22.4,23.71
valid_1600r_800c_0.25d_instance_419,2.89,2.41,2.67,2.68
valid_1600r_800c_0.25d_instance_436,7.27,4.02,6.72,6.72
valid_1600r_800c_0.25d_instance_45,3.0,2.18,2.59,2.89
valid_1600r_800c_0.25d_instance_486,3.65,3.22,3.38,3.44
valid_1600r_800c_0.25d_instance_495,3.86,2.09,2.92,3.91
valid_1600r_800c_0.25d_instance_68,4.89,2.65,3.73,5.09
valid_1600r_800c_0.25d_instance_9,3.8,3.04,3.33,3.44
valid_200r_1600c_0.01d_instance_107,0.02,0.01,0.01,0.02
valid_200r_1600c_0.01d_instance_20,0.01,0.01,0.01,0.01
valid_200r_1600c_0.01d_instance_400,0.01,0.01,0.01,0.01
valid_200r_1600c_0.05d_instance_12,0.26,0.09,0.09,0.24
valid_200r_1600c_0.05d_instance_126,0.42,0.13,0.41,0.27
valid_200r_1600c_0.05d_instance_133,0.47,0.14,0.38,0.37
valid_200r_1600c_0.05d_instance_135,0.21,0.08,0.13,0.25
valid_200r_1600c_0.05d_instance_204,0.43,0.12,0.34,0.38
valid_200r_1600c_0.05d_instance_238,0.23,0.09,0.11,0.21
valid_200r_1600c_0.05d_instance_240,0.47,0.14,0.43,0.33
valid_200r_1600c_0.05d_instance_269,0.26,0.09,0.11,0.23
valid_200r_1600c_0.05d_instance_280,0.2,0.08,0.09,0.22
valid_200r_1600c_0.05d_instance_327,0.27,0.08,0.22,0.24
valid_200r_1600c_0.05d_instance_329,0.11,0.09,0.12,0.09
valid_200r_1600c_0.05d_instance_347,0.38,0.13,0.28,0.28
valid_200r_1600c_0.05d_instance_349,0.42,0.16,0.29,0.37
valid_200r_1600c_0.05d_instance_418,0.23,0.09,0.14,0.21
valid_200r_1600c_0.05d_instance_425,0.2,0.14,0.24,0.24
valid_200r_1600c_0.05d_instance_433,0.32,0.17,0.41,0.32
valid_200r_1600c_0.05d_instance_443,0.34,0.14,0.24,0.31
valid_200r_1600c_0.05d_instance_459,0.12,0.07,0.07,0.13
valid_200r_1600c_0.05d_instance_68,0.37,0.16,0.37,0.29
valid_200r_1600c_0.05d_instance_72,0.21,0.08,0.1,0.22
valid_200r_1600c_0.05d_instance_82,0.46,0.11,0.27,0.34
valid_200r_1600c_0.05d_instance_94,0.22,0.09,0.1,0.25
valid_200r_1600c_0.25d_instance_170,0.3,0.1,0.2,0.26
valid_200r_1600c_0.25d_instance_238,0.31,0.14,0.28,0.3
valid_200r_1600c_0.25d_instance_257,0.36,0.15,0.24,0.3
valid_200r_1600c_0.25d_instance_28,0.2,0.11,0.11,0.2
valid_200r_1600c_0.25d_instance_30,0.31,0.13,0.28,0.22
valid_200r_1600c_0.25d_instance_304,0.4,0.14,0.31,0.34
valid_200r_1600c_0.25d_instance_349,0.31,0.12,0.28,0.25
valid_200r_1600c_0.25d_instance_37,0.29,0.09,0.21,0.28
valid_200r_1600c_0.25d_instance_42,0.19,0.1,0.2,0.19
valid_200r_1600c_0.25d_instance_494,0.29,0.13,0.25,0.26
valid_200r_3200c_0.01d_instance_107,0.01,0.01,0.01,0.01
valid_200r_3200c_0.01d_instance_229,0.02,0.02,0.02,0.02
valid_200r_3200c_0.01d_instance_253,0.0,0.0,0.0,0.0
valid_200r_3200c_0.01d_instance_361,0.01,0.01,0.01,0.01
valid_200r_3200c_0.05d_instance_147,0.1,0.09,0.09,0.16
valid_200r_3200c_0.05d_instance_176,0.14,0.08,0.16,0.13
valid_200r_3200c_0.05d_instance_208,0.27,0.13,0.11,0.22
valid_200r_3200c_0.05d_instance_211,0.53,0.16,0.3,0.34
valid_200r_3200c_0.05d_instance_277,0.15,0.1,0.1,0.14
valid_200r_3200c_0.05d_instance_291,0.41,0.15,0.41,0.36
valid_200r_3200c_0.05d_instance_346,0.3,0.16,0.35,0.29
valid_200r_3200c_0.05d_instance_358,0.28,0.16,0.24,0.26
valid_200r_3200c_0.05d_instance_379,0.32,0.14,0.27,0.3
valid_200r_3200c_0.05d_instance_393,0.03,0.04,0.03,0.03
valid_200r_3200c_0.05d_instance_76,0.16,0.12,0.19,0.15
valid_200r_3200c_0.05d_instance_80,0.37,0.15,0.35,0.33
valid_200r_3200c_0.05d_instance_85,0.15,0.09,0.16,0.14
valid_200r_3200c_0.25d_instance_14,0.35,0.15,0.31,0.36
valid_200r_3200c_0.25d_instance_205,0.3,0.27,0.14,0.27
valid_200r_3200c_0.25d_instance_219,0.24,0.11,0.12,0.21
valid_200r_3200c_0.25d_instance_239,0.3,0.24,0.15,0.28
valid_200r_3200c_0.25d_instance_280,0.3,0.14,0.15,0.26
valid_200r_3200c_0.25d_instance_292,0.28,0.12,0.23,0.25
valid_200r_3200c_0.25d_instance_318,0.03,0.04,0.04,0.04
valid_200r_3200c_0.25d_instance_327,0.03,0.03,0.04,0.04
valid_200r_3200c_0.25d_instance_420,0.41,0.14,0.25,0.23
valid_200r_3200c_0.25d_instance_459,0.18,0.21,0.18,0.18
valid_200r_3200c_0.25d_instance_471,0.35,0.13,0.25,0.31
valid_200r_3200c_0.25d_instance_499,0.13,0.05,0.05,0.11
valid_200r_400c_0.01d_instance_324,0.01,0.01,0.01,0.01
valid_200r_400c_0.01d_instance_390,0.01,0.02,0.02,0.02
valid_200r_400c_0.01d_instance_48,0.02,0.01,0.01,0.01
valid_200r_400c_0.05d_instance_144,0.5,0.14,0.44,0.33
valid_200r_400c_0.05d_instance_149,0.31,0.1,0.11,0.22
valid_200r_400c_0.05d_instance_157,0.04,0.03,0.03,0.03
valid_200r_400c_0.05d_instance_16,0.15,0.08,0.07,0.15
valid_200r_400c_0.05d_instance_206,0.25,0.1,0.23,0.25
valid_200r_400c_0.05d_instance_224,0.29,0.12,0.36,0.26
valid_200r_400c_0.05d_instance_265,0.24,0.12,0.24,0.22
valid_200r_400c_0.05d_instance_342,0.14,0.09,0.09,0.14
valid_200r_400c_0.05d_instance_355,0.32,0.14,0.4,0.28
valid_200r_400c_0.05d_instance_357,0.17,0.1,0.18,0.16
valid_200r_400c_0.05d_instance_369,0.17,0.09,0.11,0.15
valid_200r_400c_0.05d_instance_387,0.03,0.03,0.03,0.03
valid_200r_400c_0.05d_instance_388,0.19,0.11,0.15,0.26
valid_200r_400c_0.05d_instance_413,0.26,0.12,0.19,0.24
valid_200r_400c_0.05d_instance_460,0.24,0.1,0.27,0.23
valid_200r_400c_0.05d_instance_476,0.03,0.03,0.02,0.03
valid_200r_400c_0.05d_instance_478,0.43,0.21,0.28,0.2
valid_200r_400c_0.05d_instance_492,0.23,0.11,0.12,0.21
valid_200r_400c_0.25d_instance_11,0.17,0.07,0.08,0.18
valid_200r_400c_0.25d_instance_234,0.41,0.12,0.26,0.31
valid_200r_400c_0.25d_instance_336,0.3,0.11,0.21,0.27
valid_200r_400c_0.25d_instance_342,0.31,0.12,0.34,0.27
valid_200r_400c_0.25d_instance_392,0.4,0.11,0.27,0.22
valid_200r_400c_0.25d_instance_420,0.33,0.1,0.18,0.26
valid_200r_400c_0.25d_instance_437,0.27,0.17,0.23,0.19
valid_200r_400c_0.25d_instance_9,0.35,0.13,0.28,0.31
valid_200r_6400c_0.01d_instance_357,0.02,0.01,0.02,0.02
valid_200r_6400c_0.01d_instance_42,0.01,0.01,0.01,0.01
valid_200r_6400c_0.01d_instance_82,0.02,0.02,0.02,0.02
valid_200r_6400c_0.05d_instance_100,0.27,0.15,0.27,0.29
valid_200r_6400c_0.05d_instance_133,0.03,0.03,0.03,0.03
valid_200r_6400c_0.05d_instance_150,0.4,0.18,0.42,0.24
valid_200r_6400c_0.05d_instance_212,0.03,0.03,0.03,0.03
valid_200r_6400c_0.05d_instance_225,0.22,0.12,0.11,0.25
valid_200r_6400c_0.05d_instance_270,0.23,0.07,0.1,0.22
valid_200r_6400c_0.05d_instance_314,0.21,0.09,0.13,0.28
valid_200r_6400c_0.05d_instance_346,0.55,0.19,0.45,0.4
valid_200r_6400c_0.05d_instance_442,0.31,0.11,0.17,0.26
valid_200r_6400c_0.05d_instance_474,0.22,0.09,0.15,0.23
valid_200r_6400c_0.05d_instance_68,0.21,0.09,0.15,0.21
valid_200r_6400c_0.05d_instance_99,0.27,0.1,0.11,0.24
valid_200r_6400c_0.25d_instance_117,0.21,0.1,0.21,0.17
valid_200r_6400c_0.25d_instance_138,0.29,0.15,0.16,0.26
valid_200r_6400c_0.25d_instance_180,0.13,0.1,0.11,0.12
valid_200r_6400c_0.25d_instance_23,0.29,0.12,0.25,0.28
valid_200r_6400c_0.25d_instance_296,0.22,0.14,0.17,0.17
valid_200r_6400c_0.25d_instance_298,0.45,0.17,0.31,0.31
valid_200r_6400c_0.25d_instance_39,0.23,0.15,0.11,0.21
valid_200r_6400c_0.25d_instance_397,0.29,0.11,0.18,0.25
valid_200r_6400c_0.25d_instance_431,0.34,0.18,0.15,0.2
valid_200r_6400c_0.25d_instance_450,0.22,0.13,0.26,0.18
valid_200r_6400c_0.25d_instance_452,0.47,0.16,0.28,0.33
valid_200r_6400c_0.25d_instance_46,0.34,0.17,0.3,0.32
valid_200r_6400c_0.25d_instance_463,0.21,0.11,0.09,0.28
valid_200r_800c_0.01d_instance_195,0.01,0.01,0.01,0.01
valid_200r_800c_0.01d_instance_246,0.01,0.01,0.01,0.01
valid_200r_800c_0.01d_instance_251,0.02,0.02,0.02,0.02
valid_200r_800c_0.01d_instance_295,0.01,0.01,0.01,0.01
valid_200r_800c_0.01d_instance_457,0.01,0.01,0.02,0.01
valid_200r_800c_0.01d_instance_63,0.01,0.01,0.01,0.02
valid_200r_800c_0.01d_instance_69,0.01,0.01,0.01,0.01
valid_200r_800c_0.05d_instance_11,0.04,0.03,0.03,0.03
valid_200r_800c_0.05d_instance_139,0.12,0.08,0.17,0.12
valid_200r_800c_0.05d_instance_153,0.14,0.09,0.08,0.2
valid_200r_800c_0.05d_instance_199,0.22,0.09,0.11,0.22
valid_200r_800c_0.05d_instance_236,0.22,0.15,0.25,0.21
valid_200r_800c_0.05d_instance_252,0.47,0.13,0.48,0.39
valid_200r_800c_0.05d_instance_29,0.13,0.07,0.09,0.17
valid_200r_800c_0.05d_instance_290,0.41,0.13,0.35,0.3
valid_200r_800c_0.05d_instance_298,0.15,0.09,0.1,0.14
valid_200r_800c_0.05d_instance_305,0.15,0.11,0.13,0.17
valid_200r_800c_0.05d_instance_361,0.38,0.15,0.22,0.23
valid_200r_800c_0.05d_instance_382,0.46,0.16,0.41,0.25
valid_200r_800c_0.05d_instance_401,0.56,0.19,0.38,0.35
valid_200r_800c_0.05d_instance_412,0.31,0.17,0.25,0.27
valid_200r_800c_0.05d_instance_413,0.23,0.09,0.25,0.26
valid_200r_800c_0.05d_instance_422,0.46,0.12,0.34,0.36
valid_200r_800c_0.05d_instance_44,0.16,0.13,0.17,0.18
valid_200r_800c_0.05d_instance_473,0.21,0.09,0.09,0.2
valid_200r_800c_0.05d_instance_493,0.35,0.15,0.36,0.29
valid_200r_800c_0.05d_instance_95,0.48,0.11,0.52,0.31
valid_200r_800c_0.25d_instance_1,0.21,0.1,0.14,0.19
valid_200r_800c_0.25d_instance_107,0.36,0.16,0.29,0.28
valid_200r_800c_0.25d_instance_144,0.24,0.09,0.07,0.24
valid_200r_800c_0.25d_instance_151,0.21,0.09,0.09,0.17
valid_200r_800c_0.25d_instance_157,0.03,0.04,0.03,0.04
valid_200r_800c_0.25d_instance_16,0.3,0.12,0.24,0.18
valid_200r_800c_0.25d_instance_175,0.09,0.1,0.11,0.08
valid_200r_800c_0.25d_instance_186,0.24,0.13,0.27,0.24
valid_200r_800c_0.25d_instance_211,0.18,0.09,0.19,0.16
valid_200r_800c_0.25d_instance_249,0.42,0.26,0.34,0.29
valid_200r_800c_0.25d_instance_263,0.33,0.12,0.26,0.27
valid_200r_800c_0.25d_instance_313,0.27,0.1,0.17,0.25
valid_200r_800c_0.25d_instance_322,0.17,0.08,0.2,0.18
valid_200r_800c_0.25d_instance_384,0.13,0.08,0.09,0.12
valid_200r_800c_0.25d_instance_393,0.03,0.03,0.03,0.03
valid_200r_800c_0.25d_instance_435,0.31,0.11,0.2,0.27
valid_200r_800c_0.25d_instance_456,0.2,0.11,0.18,0.19
valid_400r_1600c_0.01d_instance_110,0.24,0.1,0.12,0.26
valid_400r_1600c_0.01d_instance_170,0.04,0.03,0.04,0.04
valid_400r_1600c_0.01d_instance_175,0.22,0.08,0.09,0.21
valid_400r_1600c_0.01d_instance_186,0.21,0.08,0.1,0.19
valid_400r_1600c_0.01d_instance_188,0.14,0.07,0.14,0.15
valid_400r_1600c_0.01d_instance_218,0.25,0.11,0.11,0.24
valid_400r_1600c_0.01d_instance_23,0.2,0.08,0.08,0.22
valid_400r_1600c_0.01d_instance_238,0.04,0.04,0.04,0.04
valid_400r_1600c_0.01d_instance_242,0.21,0.08,0.07,0.22
valid_400r_1600c_0.01d_instance_302,0.13,0.07,0.08,0.15
valid_400r_1600c_0.01d_instance_345,0.04,0.04,0.04,0.03
valid_400r_1600c_0.01d_instance_376,0.14,0.07,0.07,0.14
valid_400r_1600c_0.01d_instance_381,0.03,0.03,0.04,0.03
valid_400r_1600c_0.01d_instance_428,0.24,0.09,0.17,0.22
valid_400r_1600c_0.01d_instance_433,0.2,0.08,0.08,0.2
valid_400r_1600c_0.01d_instance_460,0.26,0.12,0.15,0.28
valid_400r_1600c_0.01d_instance_47,0.06,0.09,0.09,0.06
valid_400r_1600c_0.01d_instance_50,0.17,0.1,0.1,0.17
valid_400r_1600c_0.05d_instance_103,0.97,0.36,0.63,0.65
valid_400r_1600c_0.05d_instance_119,0.81,0.32,0.75,0.56
valid_400r_1600c_0.05d_instance_187,0.59,0.25,0.67,0.47
valid_400r_1600c_0.05d_instance_235,0.91,0.37,0.78,0.81
valid_400r_1600c_0.05d_instance_254,0.98,0.39,1.06,0.64
valid_400r_1600c_0.05d_instance_284,0.39,0.23,0.48,0.42
valid_400r_1600c_0.05d_instance_304,0.36,0.23,0.46,0.33
valid_400r_1600c_0.05d_instance_338,0.61,0.33,0.64,0.58
valid_400r_1600c_0.05d_instance_37,1.06,0.35,1.04,0.74
valid_400r_1600c_0.05d_instance_39,0.32,0.13,0.17,0.31
valid_400r_1600c_0.05d_instance_420,0.98,0.49,0.77,0.85
valid_400r_1600c_0.05d_instance_62,1.02,0.42,1.06,0.78
valid_400r_1600c_0.05d_instance_86,1.69,0.49,1.44,1.6
valid_400r_1600c_0.25d_instance_126,0.56,0.27,0.41,0.4
valid_400r_1600c_0.25d_instance_127,0.36,0.18,0.26,0.32
valid_400r_1600c_0.25d_instance_16,0.27,0.17,0.32,0.25
valid_400r_1600c_0.25d_instance_177,0.5,0.37,0.53,0.36
valid_400r_1600c_0.25d_instance_19,0.32,0.22,0.24,0.27
valid_400r_1600c_0.25d_instance_204,0.44,0.25,0.18,0.32
valid_400r_1600c_0.25d_instance_264,0.85,0.33,0.49,0.6
valid_400r_1600c_0.25d_instance_266,0.43,0.22,0.47,0.3
valid_400r_1600c_0.25d_instance_329,0.43,0.24,0.36,0.29
valid_400r_1600c_0.25d_instance_358,0.38,0.32,0.19,0.35
valid_400r_1600c_0.25d_instance_397,0.51,0.28,0.46,0.47
valid_400r_1600c_0.25d_instance_410,0.62,0.25,0.43,0.47
valid_400r_1600c_0.25d_instance_420,0.41,0.17,0.22,0.37
valid_400r_1600c_0.25d_instance_56,0.22,0.14,0.15,0.26
valid_400r_3200c_0.01d_instance_130,0.03,0.03,0.02,0.03
valid_400r_3200c_0.01d_instance_131,0.13,0.07,0.07,0.13
valid_400r_3200c_0.01d_instance_14,0.19,0.09,0.13,0.15
valid_400r_3200c_0.01d_instance_284,0.2,0.08,0.07,0.21
valid_400r_3200c_0.01d_instance_288,0.2,0.09,0.15,0.24
valid_400r_3200c_0.01d_instance_323,0.04,0.04,0.04,0.04
valid_400r_3200c_0.01d_instance_328,0.23,0.13,0.16,0.26
valid_400r_3200c_0.01d_instance_37,0.15,0.1,0.1,0.16
valid_400r_3200c_0.01d_instance_386,0.04,0.04,0.04,0.04
valid_400r_3200c_0.01d_instance_431,0.21,0.1,0.19,0.22
valid_400r_3200c_0.01d_instance_93,0.03,0.03,0.03,0.03
valid_400r_3200c_0.05d_instance_135,0.78,0.34,0.85,0.74
valid_400r_3200c_0.05d_instance_145,1.07,0.42,0.96,0.87
valid_400r_3200c_0.05d_instance_150,0.28,0.17,0.17,0.25
valid_400r_3200c_0.05d_instance_167,1.17,0.3,0.6,0.84
valid_400r_3200c_0.05d_instance_242,1.15,0.47,0.86,0.98
valid_400r_3200c_0.05d_instance_285,0.92,0.34,0.48,0.84
valid_400r_3200c_0.05d_instance_288,1.1,0.39,0.74,0.96
valid_400r_3200c_0.05d_instance_308,2.26,0.7,1.12,2.09
valid_400r_3200c_0.05d_instance_341,0.52,0.22,0.73,0.43
valid_400r_3200c_0.05d_instance_376,0.86,0.3,0.87,0.73
valid_400r_3200c_0.05d_instance_481,0.72,0.27,0.45,0.67
valid_400r_3200c_0.05d_instance_63,0.67,0.26,0.77,0.53
valid_400r_3200c_0.25d_instance_166,0.63,0.54,0.6,0.53
valid_400r_3200c_0.25d_instance_178,0.55,0.29,0.52,0.47
valid_400r_3200c_0.25d_instance_18,0.45,0.3,0.42,0.4
valid_400r_3200c_0.25d_instance_253,0.54,0.29,0.5,0.46
valid_400r_3200c_0.25d_instance_274,0.54,0.34,0.49,0.42
valid_400r_3200c_0.25d_instance_279,0.56,0.27,0.43,0.49
valid_400r_3200c_0.25d_instance_286,0.35,0.23,0.32,0.33
valid_400r_3200c_0.25d_instance_306,0.65,0.31,0.58,0.49
valid_400r_3200c_0.25d_instance_307,0.33,0.32,0.45,0.38
valid_400r_3200c_0.25d_instance_336,0.34,0.26,0.3,0.31
valid_400r_3200c_0.25d_instance_380,0.51,0.26,0.42,0.47
valid_400r_3200c_0.25d_instance_423,0.61,0.3,0.57,0.62
valid_400r_3200c_0.25d_instance_430,0.67,0.39,0.52,0.56
valid_400r_3200c_0.25d_instance_436,0.32,0.22,0.24,0.26
valid_400r_3200c_0.25d_instance_439,0.28,0.2,0.2,0.3
valid_400r_3200c_0.25d_instance_451,0.54,0.51,0.53,0.38
valid_400r_3200c_0.25d_instance_483,0.35,0.22,0.28,0.37
valid_400r_3200c_0.25d_instance_498,0.55,0.28,0.47,0.33
valid_400r_3200c_0.25d_instance_6,0.37,0.25,0.21,0.31
valid_400r_400c_0.01d_instance_113,0.02,0.02,0.02,0.02
valid_400r_400c_0.01d_instance_181,0.03,0.03,0.03,0.03
valid_400r_400c_0.01d_instance_21,0.02,0.02,0.02,0.03
valid_400r_400c_0.01d_instance_221,0.02,0.02,0.02,0.02
valid_400r_400c_0.01d_instance_233,0.13,0.08,0.12,0.13
valid_400r_400c_0.01d_instance_293,0.03,0.02,0.02,0.03
valid_400r_400c_0.01d_instance_296,0.03,0.03,0.03,0.03
valid_400r_400c_0.01d_instance_312,0.03,0.03,0.03,0.03
valid_400r_400c_0.01d_instance_363,0.11,0.06,0.07,0.11
valid_400r_400c_0.01d_instance_41,0.03,0.03,0.03,0.02
valid_400r_400c_0.01d_instance_432,0.09,0.06,0.07,0.1
valid_400r_400c_0.01d_instance_447,0.12,0.06,0.06,0.12
valid_400r_400c_0.01d_instance_46,0.04,0.03,0.03,0.04
valid_400r_400c_0.01d_instance_64,0.02,0.02,0.02,0.02
valid_400r_400c_0.01d_instance_74,0.02,0.02,0.03,0.02
valid_400r_400c_0.05d_instance_102,0.82,0.29,0.55,0.7
valid_400r_400c_0.05d_instance_106,0.69,0.38,0.52,0.43
valid_400r_400c_0.05d_instance_136,0.65,0.24,0.47,0.41
valid_400r_400c_0.05d_instance_162,0.5,0.25,0.42,0.37
valid_400r_400c_0.05d_instance_224,0.71,0.21,0.54,0.58
valid_400r_400c_0.05d_instance_243,0.8,0.39,0.63,0.6
valid_400r_400c_0.05d_instance_366,0.88,0.24,0.37,0.75
valid_400r_400c_0.05d_instance_407,0.91,0.28,0.56,0.6
valid_400r_400c_0.05d_instance_408,1.01,0.34,0.95,0.91
valid_400r_400c_0.05d_instance_416,1.19,0.33,0.69,0.89
valid_400r_400c_0.25d_instance_13,0.65,0.26,0.5,0.6
valid_400r_400c_0.25d_instance_139,0.31,0.21,0.21,0.26
valid_400r_400c_0.25d_instance_189,0.4,0.22,0.37,0.46
valid_400r_400c_0.25d_instance_221,0.56,0.21,0.43,0.44
valid_400r_400c_0.25d_instance_253,0.35,0.18,0.36,0.3
valid_400r_400c_0.25d_instance_282,0.52,0.25,0.35,0.4
valid_400r_400c_0.25d_instance_289,0.29,0.17,0.24,0.29
valid_400r_400c_0.25d_instance_30,0.49,0.22,0.49,0.47
valid_400r_400c_0.25d_instance_305,0.32,0.23,0.29,0.3
valid_400r_400c_0.25d_instance_362,0.35,0.19,0.27,0.28
valid_400r_400c_0.25d_instance_420,0.23,0.18,0.23,0.28
valid_400r_400c_0.25d_instance_45,0.44,0.19,0.36,0.41
valid_400r_400c_0.25d_instance_476,0.54,0.27,0.33,0.32
valid_400r_400c_0.25d_instance_52,0.27,0.19,0.19,0.24
valid_400r_400c_0.25d_instance_54,0.33,0.15,0.26,0.3
valid_400r_400c_0.25d_instance_72,0.09,0.08,0.08,0.08
valid_400r_400c_0.25d_instance_88,0.5,0.23,0.41,0.35
valid_400r_6400c_0.01d_instance_178,0.14,0.08,0.16,0.16
valid_400r_6400c_0.01d_instance_240,0.04,0.04,0.04,0.03
valid_400r_6400c_0.01d_instance_245,0.03,0.03,0.04,0.03
valid_400r_6400c_0.01d_instance_302,0.24,0.1,0.17,0.25
valid_400r_6400c_0.01d_instance_454,0.04,0.04,0.04,0.04
valid_400r_6400c_0.01d_instance_461,0.03,0.04,0.03,0.03
valid_400r_6400c_0.01d_instance_491,0.04,0.03,0.03,0.04
valid_400r_6400c_0.01d_instance_60,0.23,0.1,0.17,0.22
valid_400r_6400c_0.01d_instance_62,0.23,0.09,0.08,0.24
valid_400r_6400c_0.01d_instance_71,0.2,0.12,0.14,0.21
valid_400r_6400c_0.05d_instance_115,1.05,0.43,0.76,0.82
valid_400r_6400c_0.05d_instance_121,1.06,0.47,1.03,0.84
valid_400r_6400c_0.05d_instance_175,0.82,0.41,0.67,0.53
valid_400r_6400c_0.05d_instance_182,2.24,0.99,2.0,2.73
valid_400r_6400c_0.05d_instance_19,0.83,0.35,0.74,0.69
valid_400r_6400c_0.05d_instance_195,0.82,0.32,0.59,0.74
valid_400r_6400c_0.05d_instance_26,1.04,0.52,0.89,0.96
valid_400r_6400c_0.05d_instance_469,0.38,0.15,0.19,0.37
valid_400r_6400c_0.05d_instance_479,0.92,0.43,0.96,0.77
valid_400r_6400c_0.25d_instance_101,0.38,0.31,0.39,0.34
valid_400r_6400c_0.25d_instance_106,0.5,0.28,0.4,0.33
valid_400r_6400c_0.25d_instance_12,0.48,0.33,0.37,0.35
valid_400r_6400c_0.25d_instance_159,0.54,0.42,0.46,0.4
valid_400r_6400c_0.25d_instance_174,0.71,0.32,0.49,0.41
